side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6616.75,6629.3125,6561.5,6604.1875,6561.5,12.5625,55.25,4.398009950248756,6617.0,6604.0,2026-03-19 06:34:00,2026-03-19 08:28:00,0.0019646365422396617,104.0,MES,tradovate,1m,5,25.0,2026-03-19 02:34:00-04:00,2026-03-19 04:28:00-04:00,2026-03-19 02:34:00,2026-03-19 04:28:00,2026-03,2026-03,2026-03-19,2026-03-18,13.0,325.0,1381.25
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6616.75,6629.3125,6561.5,6604.1875,6561.5,12.5625,55.25,4.398009950248756,6617.0,6617.0,2026-03-19 06:34:00,2026-03-19 09:02:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-19 02:34:00-04:00,2026-03-19 05:02:00-04:00,2026-03-19 02:34:00,2026-03-19 05:02:00,2026-03,2026-03,2026-03-19,2026-03-18,0.0,0.0,1381.25
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46126.0,46216.75,45766.0,46066.75,45766.0,90.75,360.0,3.9669421487603307,46132.0,46047.0,2026-03-19 07:56:00,2026-03-19 09:26:00,0.0018425388016994892,85.0,MYM,tradovate,1m,5,2.5,2026-03-19 03:56:00-04:00,2026-03-19 05:26:00-04:00,2026-03-19 03:56:00,2026-03-19 05:26:00,2026-03,2026-03,2026-03-19,2026-03-18,85.0,212.5,900.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46126.0,46216.75,45766.0,46066.75,45766.0,90.75,360.0,3.9669421487603307,46132.0,46216.75,2026-03-19 07:56:00,2026-03-19 09:49:00,-0.0018371195699298237,-84.75,MYM,tradovate,1m,5,2.5,2026-03-19 03:56:00-04:00,2026-03-19 05:49:00-04:00,2026-03-19 03:56:00,2026-03-19 05:49:00,2026-03,2026-03,2026-03-19,2026-03-18,-84.75,-211.875,900.0
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,45781.0,45882.9,45579.45,45680.6,45579.45,101.90000000000146,201.5500000000029,1.9779195289499512,45785.0,45882.9,2026-03-19 14:28:00,2026-03-19 14:33:00,-0.0021382548869717244,-195.8000000000029,MYM,tradovate,1m,5,2.5,2026-03-19 10:28:00-04:00,2026-03-19 10:33:00-04:00,2026-03-19 10:28:00,2026-03-19 10:33:00,2026-03,2026-03,2026-03-19,2026-03-18,-97.90000000000146,-244.75000000000364,503.8750000000073
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24417.5,24554.07589285714,24171.348214285717,24298.92410714286,24171.348214285717,136.5758928571413,246.1517857142826,1.8023077174517024,24417.75,24554.07589285714,2026-03-19 14:28:00,2026-03-19 15:05:00,-0.005583065305244883,-545.3035714285652,NQ,tradovate,1m,5,10.0,2026-03-19 10:28:00-04:00,2026-03-19 11:05:00-04:00,2026-03-19 10:28:00,2026-03-19 11:05:00,2026-03,2026-03,2026-03-19,2026-03-18,-136.3258928571413,-1363.258928571413,2461.517857142826
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24270.75,24311.87767857143,24188.494642857142,24229.62232142857,24188.494642857142,41.12767857142899,82.25535714285797,2.0,24283.0,24237.0,2026-03-20 14:39:00,2026-03-20 14:55:00,0.0018943293662232463,92.0,NQ,tradovate,1m,5,10.0,2026-03-20 10:39:00-04:00,2026-03-20 10:55:00-04:00,2026-03-20 10:39:00,2026-03-20 10:55:00,2026-03,2026-03,2026-03-20,2026-03-19,46.0,460.0,822.5535714285797
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24270.75,24311.87767857143,24188.494642857142,24229.62232142857,24188.494642857142,41.12767857142899,82.25535714285797,2.0,24283.0,24311.87767857143,2026-03-20 14:39:00,2026-03-20 15:00:00,-0.0011892137944828907,-57.755357142857974,NQ,tradovate,1m,5,10.0,2026-03-20 10:39:00-04:00,2026-03-20 11:00:00-04:00,2026-03-20 10:39:00,2026-03-20 11:00:00,2026-03,2026-03,2026-03-20,2026-03-19,-28.877678571428987,-288.7767857142899,822.5535714285797
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24192.0,24236.5,24161.5,24186.5,24161.5,44.5,30.5,0.6853932584269663,24191.5,24161.5,2026-03-20 18:09:00,2026-03-20 18:20:00,0.0012401049955562682,120.0,NQ,tradovate,1m,5,10.0,2026-03-20 14:09:00-04:00,2026-03-20 14:20:00-04:00,2026-03-20 14:09:00,2026-03-20 14:20:00,2026-03,2026-03,2026-03-20,2026-03-19,30.0,300.0,305.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4828.95,4845.047142857144,4504.4,4812.852857142856,4504.4,16.097142857143808,324.5500000000002,20.161963081290974,4829.3,4504.4,2026-03-19 06:18:00,2026-03-20 18:50:00,0.06727683101070558,3249.0000000000055,MGC,tradovate,1m,5,50.0,2026-03-19 02:18:00-04:00,2026-03-20 14:50:00-04:00,2026-03-19 02:18:00,2026-03-20 14:50:00,2026-03,2026-03,2026-03-20,2026-03-19,324.90000000000055,16245.000000000027,16227.50000000001
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,23949.0,23979.64107142857,23887.71785714286,23918.35892857143,23887.71785714286,30.641071428570285,61.28214285714057,2.0,23952.5,23979.64107142857,2026-03-23 00:55:00,2026-03-23 01:06:00,-0.001133120610732563,-108.56428571428114,NQ,tradovate,1m,5,10.0,2026-03-22 20:55:00-04:00,2026-03-22 21:06:00-04:00,2026-03-22 20:55:00,2026-03-22 21:06:00,2026-03,2026-03,2026-03-22,2026-03-22,-27.141071428570285,-271.41071428570285,612.8214285714057
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6525.5,6535.5,6505.5,6515.5,6505.5,10.0,20.0,2.0,6526.75,6535.5,2026-03-23 00:55:00,2026-03-23 01:07:00,-0.0013406366108705825,-131.25,MES,tradovate,1m,5,25.0,2026-03-22 20:55:00-04:00,2026-03-22 21:07:00-04:00,2026-03-22 20:55:00,2026-03-22 21:07:00,2026-03,2026-03,2026-03-22,2026-03-22,-8.75,-218.75,500.0
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4388.75,4457.72,4250.8099999999995,4319.78,4250.8099999999995,68.97000000000025,137.9400000000005,2.0,4394.0,4322.8,2026-03-23 01:59:00,2026-03-23 05:46:00,0.016203914428766453,854.3999999999978,MGC,tradovate,1m,5,50.0,2026-03-22 21:59:00-04:00,2026-03-23 01:46:00-04:00,2026-03-22 21:59:00,2026-03-23 01:46:00,2026-03,2026-03,2026-03-23,2026-03-22,71.19999999999982,3559.999999999991,6897.0000000000255
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,45786.0,45874.75,45649.75,45724.75,45649.75,88.75,136.25,1.5352112676056338,45783.0,45695.0,2026-03-23 03:33:00,2026-03-23 05:50:00,0.0019221108271628706,88.0,MYM,tradovate,1m,5,2.5,2026-03-22 23:33:00-04:00,2026-03-23 01:50:00-04:00,2026-03-22 23:33:00,2026-03-23 01:50:00,2026-03,2026-03,2026-03-23,2026-03-22,88.0,220.0,340.625
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4388.75,4457.72,4250.8099999999995,4319.78,4250.8099999999995,68.97000000000025,137.9400000000005,2.0,4394.0,4250.8099999999995,2026-03-23 01:59:00,2026-03-23 06:29:00,0.032587619481110774,1575.0900000000056,MGC,tradovate,1m,5,50.0,2026-03-22 21:59:00-04:00,2026-03-23 02:29:00-04:00,2026-03-22 21:59:00,2026-03-23 02:29:00,2026-03,2026-03,2026-03-23,2026-03-22,143.1900000000005,7159.5000000000255,6897.0000000000255
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,45786.0,45874.75,45649.75,45724.75,45649.75,88.75,136.25,1.5352112676056338,45783.0,45649.75,2026-03-23 03:33:00,2026-03-23 06:36:00,0.002910468951357492,133.25,MYM,tradovate,1m,5,2.5,2026-03-22 23:33:00-04:00,2026-03-23 02:36:00-04:00,2026-03-22 23:33:00,2026-03-23 02:36:00,2026-03,2026-03,2026-03-23,2026-03-22,133.25,333.125,340.625
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6523.75,6539.75,6482.75,6519.75,6482.75,16.0,41.0,2.5625,6523.5,6507.0,2026-03-23 06:13:00,2026-03-23 06:45:00,0.002529317084387195,132.0,MES,tradovate,1m,5,25.0,2026-03-23 02:13:00-04:00,2026-03-23 02:45:00-04:00,2026-03-23 02:13:00,2026-03-23 02:45:00,2026-03,2026-03,2026-03-23,2026-03-22,16.5,412.5,1025.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23855.5,23917.533035714285,23731.43392857143,23793.466964285715,23731.43392857143,62.03303571428478,124.06607142856956,2.0,23856.25,23793.0,2026-03-23 07:21:00,2026-03-23 07:25:00,0.002651296829971228,126.5,NQ,tradovate,1m,5,10.0,2026-03-23 03:21:00-04:00,2026-03-23 03:25:00-04:00,2026-03-23 03:21:00,2026-03-23 03:25:00,2026-03,2026-03,2026-03-23,2026-03-22,63.25,632.5,1240.6607142856956
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23855.5,23917.533035714285,23731.43392857143,23793.466964285715,23731.43392857143,62.03303571428478,124.06607142856956,2.0,23856.25,23917.533035714285,2026-03-23 07:21:00,2026-03-23 08:14:00,-0.0025688461394512974,-122.56607142856956,NQ,tradovate,1m,5,10.0,2026-03-23 03:21:00-04:00,2026-03-23 04:14:00-04:00,2026-03-23 03:21:00,2026-03-23 04:14:00,2026-03,2026-03,2026-03-23,2026-03-22,-61.28303571428478,-612.8303571428478,1240.6607142856956
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,45556.0,45675.825,45411.600000000006,45499.675,45411.600000000006,119.82499999999709,144.39999999999418,1.205090757354456,45558.0,45675.825,2026-03-23 07:23:00,2026-03-23 08:32:00,-0.0025862636639009118,-235.64999999999418,MYM,tradovate,1m,5,2.5,2026-03-23 03:23:00-04:00,2026-03-23 04:32:00-04:00,2026-03-23 03:23:00,2026-03-23 04:32:00,2026-03,2026-03,2026-03-23,2026-03-22,-117.82499999999709,-294.5624999999927,360.99999999998545
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6523.75,6539.75,6482.75,6519.75,6482.75,16.0,41.0,2.5625,6523.5,6523.5,2026-03-23 06:13:00,2026-03-23 08:47:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-23 02:13:00-04:00,2026-03-23 04:47:00-04:00,2026-03-23 02:13:00,2026-03-23 04:47:00,2026-03,2026-03,2026-03-23,2026-03-22,0.0,0.0,1025.0
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,100.2,98.65217857142856,103.14564285714289,101.64782142857145,103.14564285714289,1.5478214285714387,2.945642857142886,1.903089595975917,100.17,98.65217857142856,2026-03-23 06:19:00,2026-03-23 09:11:00,-0.0151524551120239,-1502.6432142857232,MCL,tradovate,1m,5,500.0,2026-03-23 02:19:00-04:00,2026-03-23 05:11:00-04:00,2026-03-23 02:19:00,2026-03-23 05:11:00,2026-03,2026-03,2026-03-23,2026-03-22,-1.5178214285714375,-758.9107142857188,1472.821428571443
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6598.0,6609.272321428572,6482.75,6586.727678571428,6482.75,11.272321428571558,115.25,10.224158415841467,6598.0,6609.272321428572,2026-03-24 04:26:00,2026-03-24 05:18:00,-0.0017084451998441441,-169.08482142857338,MES,tradovate,1m,5,25.0,2026-03-24 00:26:00-04:00,2026-03-24 01:18:00-04:00,2026-03-24 00:26:00,2026-03-24 01:18:00,2026-03,2026-03,2026-03-24,2026-03-23,-11.272321428571558,-281.80803571428896,2881.25
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,88.27,89.10128571428572,86.33,87.43871428571427,86.33,0.8312857142857268,1.9399999999999977,2.3337343186114072,88.48,89.10128571428572,2026-03-25 14:26:00,2026-03-25 14:57:00,-0.007021764401963448,-695.8400000000051,MCL,tradovate,1m,5,500.0,2026-03-25 10:26:00-04:00,2026-03-25 10:57:00-04:00,2026-03-25 10:26:00,2026-03-25 10:57:00,2026-03,2026-03,2026-03-25,2026-03-24,-0.6212857142857189,-310.64285714285944,969.9999999999989
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6612.25,6622.815178571429,6534.25,6601.684821428571,6534.25,10.565178571428987,78.0,7.382743175863818,6612.5,6601.5,2026-03-26 07:07:00,2026-03-26 08:30:00,0.0016635160680529282,88.0,MES,tradovate,1m,5,25.0,2026-03-26 03:07:00-04:00,2026-03-26 04:30:00-04:00,2026-03-26 03:07:00,2026-03-26 04:30:00,2026-03,2026-03,2026-03-26,2026-03-25,11.0,275.0,1950.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4424.25,4441.440714285714,4369.4,4407.059285714286,4369.4,17.19071428571442,54.850000000000364,3.190676029417871,4424.7,4441.440714285714,2026-03-26 08:30:00,2026-03-26 10:26:00,-0.003783468774315679,-368.29571428572126,MGC,tradovate,1m,5,50.0,2026-03-26 04:30:00-04:00,2026-03-26 06:26:00-04:00,2026-03-26 04:30:00,2026-03-26 06:26:00,2026-03,2026-03,2026-03-26,2026-03-25,-16.740714285714603,-837.0357142857301,2742.500000000018
SHORT,LONDON_CONTINUATION,MSS,PULLBACK_1M,A,24192.75,24290.657142857144,23806.0,24094.842857142856,23806.0,97.90714285714421,386.75,3.9501714452468994,24193.0,24091.5,2026-03-26 08:30:00,2026-03-26 12:02:00,0.004195428429711101,203.0,NQ,tradovate,1m,5,10.0,2026-03-26 04:30:00-04:00,2026-03-26 08:02:00-04:00,2026-03-26 04:30:00,2026-03-26 08:02:00,2026-03,2026-03,2026-03-26,2026-03-25,101.5,1015.0,3867.5
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6612.25,6622.815178571429,6534.25,6601.684821428571,6534.25,10.565178571428987,78.0,7.382743175863818,6612.5,6612.5,2026-03-26 07:07:00,2026-03-26 13:47:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-26 03:07:00-04:00,2026-03-26 09:47:00-04:00,2026-03-26 03:07:00,2026-03-26 09:47:00,2026-03,2026-03,2026-03-26,2026-03-25,0.0,0.0,1950.0
SHORT,LONDON_CONTINUATION,MSS,PULLBACK_1M,A,24192.75,24290.657142857144,23806.0,24094.842857142856,23806.0,97.90714285714421,386.75,3.9501714452468994,24193.0,24193.0,2026-03-26 08:30:00,2026-03-26 13:47:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-26 04:30:00-04:00,2026-03-26 09:47:00-04:00,2026-03-26 04:30:00,2026-03-26 09:47:00,2026-03,2026-03,2026-03-26,2026-03-25,0.0,0.0,3867.5
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24170.5,24248.848214285714,23806.0,24092.151785714286,23806.0,78.34821428571377,364.5,4.652307692307724,24171.25,24081.5,2026-03-26 14:30:00,2026-03-26 14:54:00,0.0037130888969333364,179.5,NQ,tradovate,1m,5,10.0,2026-03-26 10:30:00-04:00,2026-03-26 10:54:00-04:00,2026-03-26 10:30:00,2026-03-26 10:54:00,2026-03,2026-03,2026-03-26,2026-03-25,89.75,897.5,3645.0
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,46233.75,46308.75,46083.75,46158.75,46083.75,75.0,150.0,2.0,46233.0,46308.75,2026-03-26 18:00:00,2026-03-26 18:31:00,-0.0016384400752709194,-151.5,MYM,tradovate,1m,5,2.5,2026-03-26 14:00:00-04:00,2026-03-26 14:31:00-04:00,2026-03-26 14:00:00,2026-03-26 14:31:00,2026-03,2026-03,2026-03-26,2026-03-25,-75.75,-189.375,375.0
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24170.5,24248.848214285714,23806.0,24092.151785714286,23806.0,78.34821428571377,364.5,4.652307692307724,24171.25,23806.0,2026-03-26 14:30:00,2026-03-26 19:45:00,0.01511092723793761,730.5,NQ,tradovate,1m,5,10.0,2026-03-26 10:30:00-04:00,2026-03-26 15:45:00-04:00,2026-03-26 10:30:00,2026-03-26 15:45:00,2026-03,2026-03,2026-03-26,2026-03-25,365.25,3652.5,3645.0
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6538.25,6558.494642857143,6497.760714285714,6518.005357142857,6497.760714285714,20.244642857142935,40.48928571428587,2.0,6538.25,6558.494642857143,2026-03-26 18:00:00,2026-03-26 20:11:00,-0.0030963396714935865,-303.669642857144,MES,tradovate,1m,5,25.0,2026-03-26 14:00:00-04:00,2026-03-26 16:11:00-04:00,2026-03-26 14:00:00,2026-03-26 16:11:00,2026-03,2026-03,2026-03-26,2026-03-25,-20.244642857142935,-506.1160714285734,1012.2321428571468
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23903.25,23930.0,23440.0,23880.0,23440.0,26.75,463.25,17.317757009345794,23903.5,23875.0,2026-03-27 06:49:00,2026-03-27 07:24:00,0.0011922940155207895,57.0,NQ,tradovate,1m,5,10.0,2026-03-27 02:49:00-04:00,2026-03-27 03:24:00-04:00,2026-03-27 02:49:00,2026-03-27 03:24:00,2026-03,2026-03,2026-03-27,2026-03-26,28.5,285.0,4632.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6554.0,6564.0,6451.0,6544.0,6451.0,10.0,103.0,10.3,6554.25,6543.75,2026-03-27 06:49:00,2026-03-27 07:29:00,0.001602013960407378,84.0,MES,tradovate,1m,5,25.0,2026-03-27 02:49:00-04:00,2026-03-27 03:29:00-04:00,2026-03-27 02:49:00,2026-03-27 03:29:00,2026-03,2026-03,2026-03-27,2026-03-26,10.5,262.5,2575.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46407.0,46482.75,45684.0,46332.75,45684.0,75.75,723.0,9.544554455445544,46412.0,46336.0,2026-03-27 06:49:00,2026-03-27 07:29:00,0.0016375075411531048,76.0,MYM,tradovate,1m,5,2.5,2026-03-27 02:49:00-04:00,2026-03-27 03:29:00-04:00,2026-03-27 02:49:00,2026-03-27 03:29:00,2026-03,2026-03,2026-03-27,2026-03-26,76.0,190.0,1807.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4427.7,4435.905714285715,4348.4,4421.194285714286,4348.4,8.205714285714748,79.30000000000018,9.663997214484157,4426.7,4418.2,2026-03-27 08:54:00,2026-03-27 09:10:00,0.0019201662638083095,93.5,MGC,tradovate,1m,5,50.0,2026-03-27 04:54:00-04:00,2026-03-27 05:10:00-04:00,2026-03-27 04:54:00,2026-03-27 05:10:00,2026-03,2026-03,2026-03-27,2026-03-26,8.5,425.0,3965.000000000009
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4427.7,4435.905714285715,4348.4,4421.194285714286,4348.4,8.205714285714748,79.30000000000018,9.663997214484157,4426.7,4426.7,2026-03-27 08:54:00,2026-03-27 12:16:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-03-27 04:54:00-04:00,2026-03-27 08:16:00-04:00,2026-03-27 04:54:00,2026-03-27 08:16:00,2026-03,2026-03,2026-03-27,2026-03-26,0.0,0.0,3965.000000000009
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46407.0,46482.75,45684.0,46332.75,45684.0,75.75,723.0,9.544554455445544,46412.0,45684.0,2026-03-27 06:49:00,2026-03-27 16:11:00,0.015685598552098612,728.0,MYM,tradovate,1m,5,2.5,2026-03-27 02:49:00-04:00,2026-03-27 12:11:00-04:00,2026-03-27 02:49:00,2026-03-27 12:11:00,2026-03,2026-03,2026-03-27,2026-03-26,728.0,1820.0,1807.5
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6554.0,6564.0,6451.0,6544.0,6451.0,10.0,103.0,10.3,6554.25,6451.0,2026-03-27 06:49:00,2026-03-27 16:37:00,0.01575313727733918,722.75,MES,tradovate,1m,5,25.0,2026-03-27 02:49:00-04:00,2026-03-27 12:37:00-04:00,2026-03-27 02:49:00,2026-03-27 12:37:00,2026-03,2026-03,2026-03-27,2026-03-26,103.25,2581.25,2575.0
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,23903.25,23930.0,23440.0,23880.0,23440.0,26.75,463.25,17.317757009345794,23903.5,23440.0,2026-03-27 06:49:00,2026-03-27 17:17:00,0.019390465831363612,927.0,NQ,tradovate,1m,5,10.0,2026-03-27 02:49:00-04:00,2026-03-27 13:17:00-04:00,2026-03-27 02:49:00,2026-03-27 13:17:00,2026-03,2026-03,2026-03-27,2026-03-26,463.5,4635.0,4632.5
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,23361.75,23386.75,23311.75,23336.75,23311.75,25.0,50.0,2.0,23365.75,23386.75,2026-03-27 18:23:00,2026-03-27 18:43:00,-0.0008987513775504663,-84.0,NQ,tradovate,1m,5,10.0,2026-03-27 14:23:00-04:00,2026-03-27 14:43:00-04:00,2026-03-27 14:23:00,2026-03-27 14:43:00,2026-03,2026-03,2026-03-27,2026-03-26,-21.0,-210.0,500.0
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,45513.0,45615.75,45390.75,45465.75,45390.75,102.75,122.25,1.1897810218978102,45515.0,45390.75,2026-03-27 18:45:00,2026-03-27 19:40:00,0.0027298692738657593,248.5,MYM,tradovate,1m,5,2.5,2026-03-27 14:45:00-04:00,2026-03-27 15:40:00-04:00,2026-03-27 14:45:00,2026-03-27 15:40:00,2026-03,2026-03,2026-03-27,2026-03-26,124.25,310.625,305.625
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6421.5,6436.30625,6391.887500000001,6406.69375,6391.887500000001,14.806249999999636,29.612499999999272,2.0,6422.0,6402.5,2026-03-27 18:54:00,2026-03-27 19:46:00,0.0030364372469635637,156.0,MES,tradovate,1m,5,25.0,2026-03-27 14:54:00-04:00,2026-03-27 15:46:00-04:00,2026-03-27 14:54:00,2026-03-27 15:46:00,2026-03,2026-03,2026-03-27,2026-03-26,19.5,487.5,740.3124999999818
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,23336.5,23399.26339285714,23220.723214285717,23280.23660714286,23220.723214285717,62.7633928571413,115.7767857142826,1.8446546696066537,23335.75,23262.75,2026-03-27 18:54:00,2026-03-27 20:18:00,0.0031282474315160735,146.0,NQ,tradovate,1m,5,10.0,2026-03-27 14:54:00-04:00,2026-03-27 16:18:00-04:00,2026-03-27 14:54:00,2026-03-27 16:18:00,2026-03,2026-03,2026-03-27,2026-03-26,73.0,730.0,1157.767857142826
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6421.5,6436.30625,6391.887500000001,6406.69375,6391.887500000001,14.806249999999636,29.612499999999272,2.0,6422.0,6391.887500000001,2026-03-27 18:54:00,2026-03-27 20:20:00,0.004688959825599359,210.7874999999949,MES,tradovate,1m,5,25.0,2026-03-27 14:54:00-04:00,2026-03-27 16:20:00-04:00,2026-03-27 14:54:00,2026-03-27 16:20:00,2026-03,2026-03,2026-03-27,2026-03-26,30.112499999999272,752.8124999999818,740.3124999999818
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,23336.5,23399.26339285714,23220.723214285717,23280.23660714286,23220.723214285717,62.7633928571413,115.7767857142826,1.8446546696066537,23335.75,23189.5,2026-03-27 18:54:00,2026-03-29 22:00:00,0.00626720803916736,292.5,NQ,tradovate,1m,5,10.0,2026-03-27 14:54:00-04:00,2026-03-29 18:00:00-04:00,2026-03-27 14:54:00,2026-03-29 18:00:00,2026-03,2026-03,2026-03-29,2026-03-29,146.25,1462.5,1157.767857142826
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,45081.75,45166.578571428574,44912.09285714285,44996.921428571426,44912.09285714285,84.82857142857392,169.65714285714785,2.0,45092.0,45166.578571428574,2026-03-30 00:55:00,2026-03-30 01:31:00,-0.001653920239256923,-149.15714285714785,MYM,tradovate,1m,5,2.5,2026-03-29 20:55:00-04:00,2026-03-29 21:31:00-04:00,2026-03-29 20:55:00,2026-03-29 21:31:00,2026-03,2026-03,2026-03-29,2026-03-29,-74.57857142857392,-186.4464285714348,424.1428571428696
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,101.96,101.30757142857142,106.55,102.55242857142859,106.55,0.6524285714285725,4.590000000000003,7.035252901248078,101.97,101.30757142857142,2026-03-30 08:03:00,2026-03-30 08:38:00,-0.006496308438056042,-643.2181428571488,MCL,tradovate,1m,5,500.0,2026-03-30 04:03:00-04:00,2026-03-30 04:38:00-04:00,2026-03-30 04:03:00,2026-03-30 04:38:00,2026-03,2026-03,2026-03-30,2026-03-29,-0.6624285714285776,-331.2142857142888,2295.000000000002
