side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic,entry_in_apex_hours,exit_in_apex_hours,apex_hours_ok,forced_flat_before_close_ok
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6796.5,6806.75,6705.75,6786.75,6705.75,10.25,90.75,8.853658536585366,6796.5,6785.0,2026-03-11 07:29:00,2026-03-11 07:41:00,0.0016920473773265332,80.5,MES,tradovate,1m,5,25.0,2026-03-11 03:29:00-04:00,2026-03-11 03:41:00-04:00,2026-03-11 03:29:00,2026-03-11 03:41:00,2026-03,2026-03,2026-03-11,2026-03-10,11.5,287.5,2268.75,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6796.5,6806.75,6705.75,6786.75,6705.75,10.25,90.75,8.853658536585366,6796.5,6796.5,2026-03-11 07:29:00,2026-03-11 10:41:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-11 03:29:00-04:00,2026-03-11 06:41:00-04:00,2026-03-11 03:29:00,2026-03-11 06:41:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,2268.75,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,47838.0,47928.75,46839.0,47778.75,46839.0,90.75,999.0,11.008264462809917,47841.0,47841.0,2026-03-11 06:23:00,2026-03-11 11:00:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-11 02:23:00-04:00,2026-03-11 07:00:00-04:00,2026-03-11 02:23:00,2026-03-11 07:00:00,2026-03,2026-03,2026-03-11,2026-03-10,0.0,0.0,2497.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,47336.0,47549.08214285714,46839.0,47200.41785714286,46839.0,213.08214285714348,497.0,2.332433836716216,47336.0,47549.08214285714,2026-03-11 14:28:00,2026-03-11 14:42:00,-0.004501481807865915,-426.16428571428696,MYM,tradovate,1m,5,2.5,2026-03-11 10:28:00-04:00,2026-03-11 10:42:00-04:00,2026-03-11 10:28:00,2026-03-11 10:42:00,2026-03,2026-03,2026-03-11,2026-03-10,-213.08214285714348,-532.7053571428587,1242.5,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,6778.0,6819.68125,6694.637500000001,6736.31875,6694.637500000001,41.681249999999636,83.36249999999927,2.0,6778.0,6773.75,2026-03-11 14:25:00,2026-03-11 20:51:00,0.00062702862201236,59.5,MES,tradovate,1m,5,25.0,2026-03-11 10:25:00-04:00,2026-03-11 16:51:00-04:00,2026-03-11 10:25:00,2026-03-11 16:51:00,2026-03,2026-03,2026-03-11,2026-03-10,4.25,106.25,2084.062499999982,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5186.5,5180.25,5218.4,5188.25,5218.4,6.25,31.899999999999636,5.1039999999999415,5186.7,5180.25,2026-03-12 08:32:00,2026-03-12 09:21:00,-0.0012435652727167401,-122.54999999999654,MGC,tradovate,1m,5,50.0,2026-03-12 04:32:00-04:00,2026-03-12 05:21:00-04:00,2026-03-12 04:32:00,2026-03-12 05:21:00,2026-03,2026-03,2026-03-12,2026-03-11,-6.449999999999818,-322.4999999999909,1594.9999999999818,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,6743.75,6757.430357142857,6670.75,6733.069642857143,6670.75,13.680357142857247,73.0,5.336118000261022,6744.0,6757.430357142857,2026-03-12 08:40:00,2026-03-12 09:52:00,-0.0019914527198781062,-188.02500000000146,MES,tradovate,1m,5,25.0,2026-03-12 04:40:00-04:00,2026-03-12 05:52:00-04:00,2026-03-12 04:40:00,2026-03-12 05:52:00,2026-03,2026-03,2026-03-12,2026-03-11,-13.430357142857247,-335.75892857143117,1825.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5148.6,5155.989642857143,5100.3,5141.910357142857,5100.3,7.389642857142462,48.30000000000018,6.536175148615714,5148.3,5139.4,2026-03-12 14:50:00,2026-03-12 15:04:00,0.0017287259872191818,89.00000000000546,MGC,tradovate,1m,5,50.0,2026-03-12 10:50:00-04:00,2026-03-12 11:04:00-04:00,2026-03-12 10:50:00,2026-03-12 11:04:00,2026-03,2026-03,2026-03-12,2026-03-11,8.900000000000546,445.0000000000273,2415.000000000009,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5148.6,5155.989642857143,5100.3,5141.910357142857,5100.3,7.389642857142462,48.30000000000018,6.536175148615714,5148.3,5100.3,2026-03-12 14:50:00,2026-03-12 18:47:00,0.009323465998484881,432.0,MGC,tradovate,1m,5,50.0,2026-03-12 10:50:00-04:00,2026-03-12 14:47:00-04:00,2026-03-12 10:50:00,2026-03-12 14:47:00,2026-03,2026-03,2026-03-12,2026-03-11,48.0,2400.0,2415.000000000009,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,5100.15,5109.723214285715,5081.00357142857,5090.576785714285,5081.00357142857,9.57321428571504,19.14642857143008,2.0,5100.2,5089.6,2026-03-12 19:00:00,2026-03-12 19:16:00,0.002078349868632534,105.99999999999454,MGC,tradovate,1m,5,50.0,2026-03-12 15:00:00-04:00,2026-03-12 15:16:00-04:00,2026-03-12 15:00:00,2026-03-12 15:16:00,2026-03,2026-03,2026-03-12,2026-03-11,10.599999999999454,529.9999999999727,957.3214285715039,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,6703.5,6730.167857142857,6650.164285714285,6676.832142857143,6650.164285714285,26.66785714285743,53.33571428571486,2.0,6706.75,6679.0,2026-03-12 13:48:00,2026-03-12 19:56:00,0.004137622544451491,194.25,MES,tradovate,1m,5,25.0,2026-03-12 09:48:00-04:00,2026-03-12 15:56:00-04:00,2026-03-12 09:48:00,2026-03-12 15:56:00,2026-03,2026-03,2026-03-12,2026-03-11,27.75,693.75,1333.3928571428714,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,5100.15,5109.723214285715,5081.00357142857,5090.576785714285,5081.00357142857,9.57321428571504,19.14642857143008,2.0,5100.2,5081.00357142857,2026-03-12 19:00:00,2026-03-12 20:26:00,0.003763857999966702,172.76785714287234,MGC,tradovate,1m,5,50.0,2026-03-12 15:00:00-04:00,2026-03-12 16:26:00-04:00,2026-03-12 15:00:00,2026-03-12 16:26:00,2026-03,2026-03,2026-03-12,2026-03-11,19.19642857143026,959.821428571513,957.3214285715039,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,6703.5,6730.167857142857,6650.164285714285,6676.832142857143,6650.164285714285,26.66785714285743,53.33571428571486,2.0,6706.75,6685.5,2026-03-12 13:48:00,2026-03-12 20:51:00,0.0031684496962015585,148.75,MES,tradovate,1m,5,25.0,2026-03-12 09:48:00-04:00,2026-03-12 16:51:00-04:00,2026-03-12 09:48:00,2026-03-12 16:51:00,2026-03,2026-03,2026-03-12,2026-03-11,21.25,531.25,1333.3928571428714,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24649.0,24780.946428571428,24410.607142857145,24534.053571428572,24410.607142857145,131.94642857142753,238.39285714285506,1.8067397482744605,24649.75,24574.5,2026-03-12 13:56:00,2026-03-12 20:51:00,0.0030527692978630228,301.0,NQ,tradovate,1m,5,10.0,2026-03-12 09:56:00-04:00,2026-03-12 16:51:00-04:00,2026-03-12 09:56:00,2026-03-12 16:51:00,2026-03,2026-03,2026-03-12,2026-03-11,75.25,752.5,2383.9285714285506,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24576.0,24601.25,24397.0,24551.25,24397.0,25.25,179.0,7.089108910891089,24577.5,24552.5,2026-03-13 04:50:00,2026-03-13 06:26:00,0.0010171905197843278,50.0,NQ,tradovate,1m,5,10.0,2026-03-13 00:50:00-04:00,2026-03-13 02:26:00-04:00,2026-03-13 00:50:00,2026-03-13 02:26:00,2026-03,2026-03,2026-03-13,2026-03-12,25.0,250.0,1790.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6692.0,6702.0,6640.0,6682.0,6640.0,10.0,52.0,5.2,6692.5,6682.0,2026-03-13 04:30:00,2026-03-13 06:29:00,0.0015689204333209084,73.5,MES,tradovate,1m,5,25.0,2026-03-13 00:30:00-04:00,2026-03-13 02:29:00-04:00,2026-03-13 00:30:00,2026-03-13 02:29:00,2026-03,2026-03,2026-03-13,2026-03-12,10.5,262.5,1300.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46814.75,46889.75,46459.0,46739.75,46459.0,75.0,355.75,4.743333333333333,46818.0,46729.0,2026-03-13 06:27:00,2026-03-13 06:49:00,0.00190097825622626,89.0,MYM,tradovate,1m,5,2.5,2026-03-13 02:27:00-04:00,2026-03-13 02:49:00-04:00,2026-03-13 02:27:00,2026-03-13 02:49:00,2026-03,2026-03,2026-03-13,2026-03-12,89.0,222.5,889.375,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5074.75,5083.968214285714,5039.3,5065.531785714286,5039.3,9.218214285713657,35.44999999999982,3.8456472046804175,5075.2,5083.968214285714,2026-03-13 08:04:00,2026-03-13 08:35:00,-0.0017276588677714866,-166.59607142856294,MGC,tradovate,1m,5,50.0,2026-03-13 04:04:00-04:00,2026-03-13 04:35:00-04:00,2026-03-13 04:04:00,2026-03-13 04:35:00,2026-03,2026-03,2026-03-13,2026-03-12,-8.768214285713839,-438.41071428569194,1772.499999999991,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,24576.0,24601.25,24397.0,24551.25,24397.0,25.25,179.0,7.089108910891089,24577.5,24577.5,2026-03-13 04:50:00,2026-03-13 10:11:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-03-13 00:50:00-04:00,2026-03-13 06:11:00-04:00,2026-03-13 00:50:00,2026-03-13 06:11:00,2026-03,2026-03,2026-03-13,2026-03-12,0.0,0.0,1790.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46814.75,46889.75,46459.0,46739.75,46459.0,75.0,355.75,4.743333333333333,46818.0,46818.0,2026-03-13 06:27:00,2026-03-13 10:17:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-03-13 02:27:00-04:00,2026-03-13 06:17:00-04:00,2026-03-13 02:27:00,2026-03-13 06:17:00,2026-03,2026-03,2026-03-13,2026-03-12,0.0,0.0,889.375,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6692.0,6702.0,6640.0,6682.0,6640.0,10.0,52.0,5.2,6692.5,6692.5,2026-03-13 04:30:00,2026-03-13 10:20:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-13 00:30:00-04:00,2026-03-13 06:20:00-04:00,2026-03-13 00:30:00,2026-03-13 06:20:00,2026-03,2026-03,2026-03-13,2026-03-12,0.0,0.0,1300.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5094.1,5109.613571428572,5039.3,5078.686428571427,5039.3,15.513571428571595,54.80000000000018,3.532390994060474,5093.9,5074.1,2026-03-13 14:17:00,2026-03-13 14:51:00,0.0038870021005514843,197.99999999999272,MGC,tradovate,1m,5,50.0,2026-03-13 10:17:00-04:00,2026-03-13 10:51:00-04:00,2026-03-13 10:17:00,2026-03-13 10:51:00,2026-03,2026-03,2026-03-13,2026-03-12,19.799999999999272,989.9999999999636,2740.000000000009,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,5094.1,5109.613571428572,5039.3,5078.686428571427,5039.3,15.513571428571595,54.80000000000018,3.532390994060474,5093.9,5039.3,2026-03-13 14:17:00,2026-03-13 15:55:00,0.010718702762127164,491.3999999999951,MGC,tradovate,1m,5,50.0,2026-03-13 10:17:00-04:00,2026-03-13 11:55:00-04:00,2026-03-13 10:17:00,2026-03-13 11:55:00,2026-03,2026-03,2026-03-13,2026-03-12,54.599999999999454,2729.9999999999727,2740.000000000009,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24368.0,24402.10625,24317.7875,24345.89375,24317.7875,34.10625000000073,50.212500000001455,1.4722374931281037,24367.75,24402.10625,2026-03-13 17:50:00,2026-03-13 18:11:00,-0.0014099065363031293,-137.4250000000029,NQ,tradovate,1m,5,10.0,2026-03-13 13:50:00-04:00,2026-03-13 14:11:00-04:00,2026-03-13 13:50:00,2026-03-13 14:11:00,2026-03,2026-03,2026-03-13,2026-03-12,-34.35625000000073,-343.5625000000073,502.12500000001455,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6638.25,6649.5,6619.5,6629.5,6619.5,11.25,18.75,1.6666666666666667,6638.0,6649.5,2026-03-13 17:50:00,2026-03-13 18:16:00,-0.0017324495329917866,-172.5,MES,tradovate,1m,5,25.0,2026-03-13 13:50:00-04:00,2026-03-13 14:16:00-04:00,2026-03-13 13:50:00,2026-03-13 14:16:00,2026-03,2026-03,2026-03-13,2026-03-12,-11.5,-287.5,468.75,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,5050.6,5069.402142857143,5013.445714285714,5032.097857142857,5013.445714285714,18.802142857142826,37.15428571428674,1.9760665577632308,5050.6,5031.6,2026-03-13 17:50:00,2026-03-13 19:41:00,0.003761929275729603,190.0,MGC,tradovate,1m,5,50.0,2026-03-13 13:50:00-04:00,2026-03-13 15:41:00-04:00,2026-03-13 13:50:00,2026-03-13 15:41:00,2026-03,2026-03,2026-03-13,2026-03-12,19.0,950.0,1857.7142857143372,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,5050.6,5069.402142857143,5013.445714285714,5032.097857142857,5013.445714285714,18.802142857142826,37.15428571428674,1.9760665577632308,5050.6,5023.5,2026-03-13 17:50:00,2026-03-13 20:51:00,0.005365699124856516,243.90000000000327,MGC,tradovate,1m,5,50.0,2026-03-13 13:50:00-04:00,2026-03-13 16:51:00-04:00,2026-03-13 13:50:00,2026-03-13 16:51:00,2026-03,2026-03,2026-03-13,2026-03-12,27.100000000000364,1355.0000000000182,1857.7142857143372,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6663.75,6674.75,6606.0,6654.75,6606.0,11.0,57.75,5.25,6664.0,6674.75,2026-03-16 07:56:00,2026-03-16 08:06:00,-0.001613145258103188,-150.5,MES,tradovate,1m,5,25.0,2026-03-16 03:56:00-04:00,2026-03-16 04:06:00-04:00,2026-03-16 03:56:00,2026-03-16 04:06:00,2026-03,2026-03,2026-03-16,2026-03-15,-10.75,-268.75,1443.75,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4997.4,5007.627857142857,4970.4,4989.472142857144,4970.4,10.22785714285692,27.0,2.639849151477116,4997.7,5007.627857142857,2026-03-16 07:54:00,2026-03-16 08:25:00,-0.001986485211768807,-198.55714285713475,MGC,tradovate,1m,5,50.0,2026-03-16 03:54:00-04:00,2026-03-16 04:25:00-04:00,2026-03-16 03:54:00,2026-03-16 04:25:00,2026-03,2026-03,2026-03-16,2026-03-15,-9.927857142856737,-496.3928571428369,1350.0,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,46779.0,46863.75,46604.0,46713.75,46604.0,84.75,175.0,2.0648967551622417,46774.0,46863.75,2026-03-17 07:53:00,2026-03-17 08:41:00,-0.0019188010433146552,-179.5,MYM,tradovate,1m,5,2.5,2026-03-17 03:53:00-04:00,2026-03-17 04:41:00-04:00,2026-03-17 03:53:00,2026-03-17 04:41:00,2026-03,2026-03,2026-03-17,2026-03-16,-89.75,-224.375,437.5,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,6675.25,6685.745535714285,6652.0,6665.254464285715,6652.0,10.495535714285325,23.25,2.2152275627393423,6675.5,6685.745535714285,2026-03-17 07:51:00,2026-03-17 09:15:00,-0.0015347967514471872,-143.43749999999454,MES,tradovate,1m,5,25.0,2026-03-17 03:51:00-04:00,2026-03-17 05:15:00-04:00,2026-03-17 03:51:00,2026-03-17 05:15:00,2026-03,2026-03,2026-03-17,2026-03-16,-10.245535714285325,-256.1383928571331,581.25,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,24559.75,24606.49017857143,24470.769642857143,24516.00982142857,24470.769642857143,46.74017857142826,88.98035714285652,1.90372308926627,24562.0,24606.49017857143,2026-03-17 07:51:00,2026-03-17 09:25:00,-0.0018113418521059632,-177.96071428571304,NQ,tradovate,1m,5,10.0,2026-03-17 03:51:00-04:00,2026-03-17 05:25:00-04:00,2026-03-17 03:51:00,2026-03-17 05:25:00,2026-03,2026-03,2026-03-17,2026-03-16,-44.49017857142826,-444.9017857142826,889.8035714285652,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,6671.0,6687.688392857143,6611.5,6654.311607142857,6611.5,16.6883928571433,59.5,3.5653523085976264,6671.5,6687.688392857143,2026-03-18 14:27:00,2026-03-18 15:00:00,-0.002426499716277286,-226.63750000000618,MES,tradovate,1m,5,25.0,2026-03-18 10:27:00-04:00,2026-03-18 11:00:00-04:00,2026-03-18 10:27:00,2026-03-18 11:00:00,2026-03,2026-03,2026-03-18,2026-03-17,-16.1883928571433,-404.7098214285825,1487.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24604.75,24696.222321428573,24421.805357142854,24513.277678571427,24421.805357142854,91.4723214285732,182.9446428571464,2.0,24607.0,24696.222321428573,2026-03-18 14:27:00,2026-03-18 15:06:00,-0.003625891877456544,-356.8892857142928,NQ,tradovate,1m,5,10.0,2026-03-18 10:27:00-04:00,2026-03-18 11:06:00-04:00,2026-03-18 10:27:00,2026-03-18 11:06:00,2026-03,2026-03,2026-03-18,2026-03-17,-89.2223214285732,-892.223214285732,1829.446428571464,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,4863.9,4900.298571428571,4791.552857142858,4827.801428571429,4791.552857142858,36.39857142857181,72.34714285714199,1.9876368774284257,4863.9,4900.298571428571,2026-03-18 14:27:00,2026-03-18 17:24:00,-0.007483412781630339,-727.9714285714363,MGC,tradovate,1m,5,50.0,2026-03-18 10:27:00-04:00,2026-03-18 13:24:00-04:00,2026-03-18 10:27:00,2026-03-18 13:24:00,2026-03,2026-03,2026-03-18,2026-03-17,-36.39857142857181,-1819.9285714285907,3617.3571428570995,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,4894.95,4904.692142857143,4833.7,4885.2078571428565,4833.7,9.742142857143335,61.25,6.2871178238870735,4897.7,4885.9,2026-03-18 17:44:00,2026-03-18 18:06:00,0.0024092941584825667,118.00000000000182,MGC,tradovate,1m,5,50.0,2026-03-18 13:44:00-04:00,2026-03-18 14:06:00-04:00,2026-03-18 13:44:00,2026-03-18 14:06:00,2026-03,2026-03,2026-03-18,2026-03-17,11.800000000000182,590.0000000000091,3062.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,46575.0,46749.62142857143,46114.0,46417.87857142857,46114.0,174.62142857143044,461.0,2.639996727614812,46577.0,46381.0,2026-03-18 14:27:00,2026-03-18 18:53:00,0.004208085535779449,196.0,MYM,tradovate,1m,5,2.5,2026-03-18 10:27:00-04:00,2026-03-18 14:53:00-04:00,2026-03-18 10:27:00,2026-03-18 14:53:00,2026-03,2026-03,2026-03-18,2026-03-17,196.0,490.0,1152.5,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24610.5,24700.32857142857,24508.84285714286,24572.67142857143,24508.84285714286,89.82857142857029,101.65714285714057,1.131679389312966,24613.75,24522.25,2026-03-18 18:16:00,2026-03-18 19:20:00,0.003717434360875571,183.0,NQ,tradovate,1m,5,10.0,2026-03-18 14:16:00-04:00,2026-03-18 15:20:00-04:00,2026-03-18 14:16:00,2026-03-18 15:20:00,2026-03,2026-03,2026-03-18,2026-03-17,91.5,915.0,1016.5714285714057,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,24610.5,24700.32857142857,24508.84285714286,24572.67142857143,24508.84285714286,89.82857142857029,101.65714285714057,1.131679389312966,24613.75,24508.84285714286,2026-03-18 18:16:00,2026-03-18 19:21:00,0.0042621357110208535,209.81428571428114,NQ,tradovate,1m,5,10.0,2026-03-18 14:16:00-04:00,2026-03-18 15:21:00-04:00,2026-03-18 14:16:00,2026-03-18 15:21:00,2026-03,2026-03,2026-03-18,2026-03-17,104.90714285714057,1049.0714285714057,1016.5714285714057,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6644.75,6665.149107142857,6603.9517857142855,6624.350892857143,6603.9517857142855,20.399107142857247,40.798214285714494,2.0,6645.0,6624.0,2026-03-18 19:00:00,2026-03-18 20:03:00,0.0031602708803611934,168.0,MES,tradovate,1m,5,25.0,2026-03-18 15:00:00-04:00,2026-03-18 16:03:00-04:00,2026-03-18 15:00:00,2026-03-18 16:03:00,2026-03,2026-03,2026-03-18,2026-03-17,21.0,525.0,1019.9553571428623,True,True,True,True
SHORT,NYPM_CONTINUATION,C2C3,PULLBACK_1M,A,4894.95,4904.692142857143,4833.7,4885.2078571428565,4833.7,9.742142857143335,61.25,6.2871178238870735,4897.7,4833.7,2026-03-18 17:44:00,2026-03-18 20:14:00,0.01306735814770199,640.0,MGC,tradovate,1m,5,50.0,2026-03-18 13:44:00-04:00,2026-03-18 16:14:00-04:00,2026-03-18 13:44:00,2026-03-18 16:14:00,2026-03,2026-03,2026-03-18,2026-03-17,64.0,3200.0,3062.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,46575.0,46749.62142857143,46114.0,46417.87857142857,46114.0,174.62142857143044,461.0,2.639996727614812,46577.0,46114.0,2026-03-18 14:27:00,2026-03-18 20:15:00,0.00994052858707084,463.0,MYM,tradovate,1m,5,2.5,2026-03-18 10:27:00-04:00,2026-03-18 16:15:00-04:00,2026-03-18 10:27:00,2026-03-18 16:15:00,2026-03,2026-03,2026-03-18,2026-03-17,463.0,1157.5,1152.5,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6644.75,6665.149107142857,6603.9517857142855,6624.350892857143,6603.9517857142855,20.399107142857247,40.798214285714494,2.0,6645.0,6603.9517857142855,2026-03-18 19:00:00,2026-03-18 20:27:00,0.006177308395141412,287.33750000000146,MES,tradovate,1m,5,25.0,2026-03-18 15:00:00-04:00,2026-03-18 16:27:00-04:00,2026-03-18 15:00:00,2026-03-18 16:27:00,2026-03,2026-03,2026-03-18,2026-03-17,41.048214285714494,1026.2053571428623,1019.9553571428623,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4828.95,4845.047142857144,4504.4,4812.852857142856,4504.4,16.097142857143808,324.5500000000002,20.161963081290974,4829.3,4809.9,2026-03-19 06:18:00,2026-03-19 06:35:00,0.00401714534197517,194.00000000000546,MGC,tradovate,1m,5,50.0,2026-03-19 02:18:00-04:00,2026-03-19 02:35:00-04:00,2026-03-19 02:18:00,2026-03-19 02:35:00,2026-03,2026-03,2026-03-19,2026-03-18,19.400000000000546,970.0000000000273,16227.50000000001,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,24555.25,24582.0,24300.0,24532.0,24300.0,26.75,255.25,9.542056074766355,24555.5,24582.0,2026-03-19 07:56:00,2026-03-19 08:00:00,-0.0010791879619638234,-106.0,NQ,tradovate,1m,5,10.0,2026-03-19 03:56:00-04:00,2026-03-19 04:00:00-04:00,2026-03-19 03:56:00,2026-03-19 04:00:00,2026-03,2026-03,2026-03-19,2026-03-18,-26.5,-265.0,2552.5,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6616.75,6629.3125,6561.5,6604.1875,6561.5,12.5625,55.25,4.398009950248756,6617.0,6604.0,2026-03-19 06:34:00,2026-03-19 08:28:00,0.0019646365422396617,104.0,MES,tradovate,1m,5,25.0,2026-03-19 02:34:00-04:00,2026-03-19 04:28:00-04:00,2026-03-19 02:34:00,2026-03-19 04:28:00,2026-03,2026-03,2026-03-19,2026-03-18,13.0,325.0,1381.25,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6616.75,6629.3125,6561.5,6604.1875,6561.5,12.5625,55.25,4.398009950248756,6617.0,6617.0,2026-03-19 06:34:00,2026-03-19 09:02:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2026-03-19 02:34:00-04:00,2026-03-19 05:02:00-04:00,2026-03-19 02:34:00,2026-03-19 05:02:00,2026-03,2026-03,2026-03-19,2026-03-18,0.0,0.0,1381.25,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46126.0,46216.75,45766.0,46066.75,45766.0,90.75,360.0,3.9669421487603307,46132.0,46047.0,2026-03-19 07:56:00,2026-03-19 09:26:00,0.0018425388016994892,85.0,MYM,tradovate,1m,5,2.5,2026-03-19 03:56:00-04:00,2026-03-19 05:26:00-04:00,2026-03-19 03:56:00,2026-03-19 05:26:00,2026-03,2026-03,2026-03-19,2026-03-18,85.0,212.5,900.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,46126.0,46216.75,45766.0,46066.75,45766.0,90.75,360.0,3.9669421487603307,46132.0,46216.75,2026-03-19 07:56:00,2026-03-19 09:49:00,-0.0018371195699298237,-84.75,MYM,tradovate,1m,5,2.5,2026-03-19 03:56:00-04:00,2026-03-19 05:49:00-04:00,2026-03-19 03:56:00,2026-03-19 05:49:00,2026-03,2026-03,2026-03-19,2026-03-18,-84.75,-211.875,900.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,45781.0,45882.9,45579.45,45680.6,45579.45,101.90000000000146,201.5500000000029,1.9779195289499512,45785.0,45882.9,2026-03-19 14:28:00,2026-03-19 14:33:00,-0.0021382548869717244,-195.8000000000029,MYM,tradovate,1m,5,2.5,2026-03-19 10:28:00-04:00,2026-03-19 10:33:00-04:00,2026-03-19 10:28:00,2026-03-19 10:33:00,2026-03,2026-03,2026-03-19,2026-03-18,-97.90000000000146,-244.75000000000364,503.8750000000073,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,24417.5,24554.07589285714,24171.348214285717,24298.92410714286,24171.348214285717,136.5758928571413,246.1517857142826,1.8023077174517024,24417.75,24554.07589285714,2026-03-19 14:28:00,2026-03-19 15:05:00,-0.005583065305244883,-545.3035714285652,NQ,tradovate,1m,5,10.0,2026-03-19 10:28:00-04:00,2026-03-19 11:05:00-04:00,2026-03-19 10:28:00,2026-03-19 11:05:00,2026-03,2026-03,2026-03-19,2026-03-18,-136.3258928571413,-1363.258928571413,2461.517857142826,True,True,True,True
